segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,severity_weighted_count,is_hotspot,sample_weight,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,station_approval_rate,segment_severity_mean,segment_dominant_vehicle_footprint,dist_to_metro_m,dist_to_commercial_m,dist_to_bus_stop_m,dist_to_school_m,dist_to_hospital_m,dist_to_market_m,dist_to_restaurant_m,dist_to_worship_m,poi_count_200m,poi_count_500m,poi_gravity_score,dist_to_legal_parking_m,legal_parking_capacity,overflow_risk_index,segment_total_events,segment_event_rate,segment_rank_pct,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,day_of_year_norm,is_weekday_peak,is_weekend_peak,hour_bucket,is_holiday,is_festival,is_first_week_of_month,is_month_end,is_school_dropoff,is_school_pickup,is_lunch_market,is_office_commute_am,is_office_commute_pm,is_shopping_evening,is_nightlife_peak,is_late_night_enforcement,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,rolling_7d_mean,rolling_28d_mean,road_vulnerability,lag_1h_total,lag_24h_total,lag_168h_total,lag_2h_total,lag_3h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,rainfall_mm,is_raining,rain_shelter_bottleneck,is_underpass_or_bridge,station_enforcement_volume,station_event_rate,distance_to_active_event_m,event_impact_score,active_event_count
osm_way_133882079,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,13.032141186497364,77.58971565099988,13.033496567647058,77.58871735,13033,77588,Hebbala,No Junction,No Junction,secondary,9.0,34,osm_overpass_nearest_road,"Anand Nagar Main Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Anandnagar Main Road,tertiary,"LINESTRING (77.5884402 13.0335721, 77.5887434 13.0335155, 77.5895901 13.0333824, 77.5901402 13.033305, 77.5902051 13.0332494, 77.5902068 13.0332114, 77.5901536 13.0329062, 77.5901029 13.0326255, 77.5900548 13.0323091, 77.5899875 13.0320145, 77.5899285 13.0317285, 77.5898579 13.0314234, 77.5898022 13.0311514, 77.5897748 13.0308288, 77.5897508 13.030469, 77.5897266 13.0301077, 77.5897001 13.0297229)",1.0,0.8135294117647058,1.1352941176470588,1211.8209689695927,294.48479134267427,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,234.8633859137451,428.244949303325,1.3634638335974447,34.0,0.010900929785187561,0.41986794717887155,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.010900929785187561,0.010900929785187561,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1353661357,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.980591980524801,77.57587239031287,12.980597503448278,77.57531402413794,12980,77576,Upparpet,BTP057 - Anand Rao Junction,Named Junction,primary,12.0,29,osm_overpass_nearest_road,"Seshadri Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Sheshadri Road,primary,"LINESTRING (77.5769684 12.9805206, 77.5768718 12.9805263, 77.576656 12.9805458, 77.5764798 12.980558, 77.5759343 12.980598, 77.5757929 12.9806088, 77.5755111 12.9806214, 77.5752289 12.9806257, 77.574984 12.9806295, 77.5749043 12.9806307, 77.5748645 12.9806318, 77.5748295 12.9806277, 77.5747755 12.9806213)",1.0,1.0186206896551726,1.2999999999999996,630.958351241947,42.49470258877628,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,313.71628111104167,18.156226652374503,6.102923116072834,25.0,0.008015389547932029,0.2653061224489796,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.007694773966014748,0.0,0.01433963263325549,0.01224901181903006,0.008015389547932029,0.008015389547932029,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_138878359,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.973314259835009,77.56157768503331,12.975268511538463,77.56166958846153,12975,77561,Magadi Road,BTP074 - Leprosy Hospital Junction,Named Junction,residential,6.0,26,osm_overpass_nearest_road,"2nd Cross Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",,residential,"LINESTRING (77.561282 12.9710085, 77.561356 12.9713235, 77.5614249 12.9716534, 77.561521 12.9719479, 77.5615679 12.9721951, 77.561564 12.972219, 77.5615724 12.9723472, 77.5615882 12.9725871, 77.5616092 12.9728567, 77.5616079 12.9731241, 77.5616079 12.9736582, 77.5616218 12.9739622, 77.5616373 12.9742719, 77.5616391 12.9742943, 77.5616732 12.9749629, 77.561708 12.9756451)",1.0,0.7534615384615384,1.0846153846153845,500.53760107611004,515.1975362875007,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,504.6841419065125,64.91379041905734,3.619392948657041,20.0,0.006412311638345623,0.11974789915966387,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.006412311638345623,0.006412311638345623,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1474678085,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.892820111856215,77.59878672903464,12.893921292105263,77.59903961578948,12893,77598,J.P. Nagar,No Junction,No Junction,primary,12.0,38,osm_overpass_nearest_road,"Bannerghatta Main Road, RMZ Futura, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",Bannerghatta Road,primary,"LINESTRING (77.5980597 12.8905327, 77.5980822 12.890588, 77.5981232 12.8906896, 77.5982319 12.8909584, 77.5982436 12.8909883, 77.5982837 12.8911019, 77.5982936 12.8911299, 77.5985787 12.8919011, 77.5986429 12.8920897, 77.5988361 12.8927681, 77.5990175 12.8936363, 77.5991129 12.8941244, 77.5991471 12.8942752, 77.5991783 12.8944183, 77.5992249 12.8945838, 77.599316 12.8948969, 77.599354 12.8950356, 77.5993888 12.8951458)",1.0,1.056315789473684,1.1684210526315788,2649.89739232687,145.57866687160237,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,173.234899964579,8.0,9.773402913835827,36.0,0.011542160949022122,0.44717887154861946,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.011542160949022122,0.011542160949022122,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_148319058,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.984268574717417,77.57843686371598,12.984160104999997,77.57848731,12984,77578,High ground,BTP054 - Shivananda Circle,Named Junction,secondary,9.0,20,osm_overpass_nearest_road,"Kumar Krupa Road, Padmashree RMP Aaradhya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tertiary,"LINESTRING (77.5784439 12.9844674, 77.5784315 12.9841929, 77.5784385 12.9840698)",1.0,1.1174999999999997,1.335,1081.7363799300679,43.93210591104451,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,526.2218244826693,115.24808978994798,2.15042500667022,15.0,0.0048092337287592175,0.03481392557022809,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.0048092337287592175,0.0048092337287592175,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_170931357,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.97707655128035,77.56254193151689,12.976919825000001,77.56230789,12976,77564,Magadi Road,BTP074 - Leprosy Hospital Junction,Named Junction,residential,6.0,20,osm_overpass_nearest_road,"1st Cross Road, Gopalapuram, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",1st Cross Road,residential,"LINESTRING (77.5645336 12.9763705, 77.5645092 12.9763854, 77.5644179 12.976441, 77.564307 12.9765066, 77.5641899 12.9765692, 77.5640576 12.9766399, 77.5639435 12.9767097, 77.5629429 12.9771209, 77.5626103 12.9772293, 77.5619835 12.9773567, 77.5611764 12.9773047, 77.560639 12.9772701, 77.5604581 12.9773544)",1.0,0.7150000000000001,0.9949999999999999,335.16266517774665,305.7508124364729,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,208.22839719661764,8.0,5.5352074681945584,12.0,0.0038473869830073742,0.015906362545018007,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.0038473869830073742,0.0038473869830073742,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_172895630,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.9741249,77.54546685,12.974088083870967,77.54514306290322,12974,77544,Vijayanagara,BTP020 - Hosahalli Metro Station,Named Junction,primary,12.0,62,osm_overpass_nearest_road,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Chord Road,primary,"LINESTRING (77.5462012 12.9741265, 77.5447325 12.9741233)",1.0,0.8080645161290323,0.8096774193548383,25.085791547579984,85.27669488052413,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,1055.5208716014247,232.2281104108032,6.9432019040926996,62.0,0.019878166078871433,0.6482593037214885,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.019878166078871433,0.019878166078871433,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_23076921,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.96430843408465,77.5840257022157,12.964354616783217,77.58399771776224,12964,77584,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",Named Junction,secondary,9.0,715,osm_overpass_nearest_road,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Pehalwan Krishnappa Road,secondary,"LINESTRING (77.583987 12.963857, 77.5839952 12.9639528, 77.5840601 12.9647112, 77.5840668 12.9647596)",1.0,0.6355244755244756,0.8725874125874126,1067.1781104911995,105.05055320799731,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,144.1264490207526,8.0,84.29920658453453,532.0,0.1705674895799936,0.9660864345738295,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.1705674895799936,0.1705674895799936,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_244653990,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,13.008033992927464,77.5773033317295,13.007072017241379,77.57863866896554,13007,77578,Sadashivanagar,No Junction,No Junction,secondary,9.0,29,osm_overpass_nearest_road,"3rd Main Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",Jeevaraj Alva Road,tertiary,"LINESTRING (77.5788862 13.0066769, 77.578817 13.0067947, 77.5787643 13.0069135, 77.5786914 13.0070444, 77.578622 13.0071288, 77.5785657 13.0071809, 77.5783129 13.0074107, 77.5775774 13.0078524, 77.5766695 13.0083876, 77.5763983 13.0086185, 77.5760771 13.008892, 77.5760403 13.0089234, 77.575949 13.0090354, 77.5758738 13.009139, 77.5758576 13.0091674, 77.5757759 13.0093169, 77.5757211 13.0094062)",1.0,1.069655172413793,1.2137931034482756,1710.0285014515086,149.65373491341086,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,215.75920393210606,25.78324244830387,4.541756960299848,18.0,0.005771080474511061,0.0741296518607443,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.005771080474511061,0.005771080474511061,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_26283761,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.980060042700222,77.61421439838804,12.979968362711864,77.61408506525423,12979,77614,Shivajinagar,No Junction,No Junction,secondary,9.0,118,osm_overpass_nearest_road,"Compensation Road, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,secondary,"LINESTRING (77.6144679 12.9806879, 77.6143069 12.9802275, 77.6141325 12.9797288, 77.6140797 12.9796824, 77.6140232 12.9796444, 77.6139206 12.9796189, 77.6137997 12.9796167)",1.0,1.3488983050847458,1.4533898305084745,836.5445590040342,169.04769362691798,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,110.35680807092457,15.778767794293154,18.629973641542353,101.0,0.0323821737736454,0.7755102040816326,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.0323821737736454,0.0323821737736454,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_28120293,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.908694552212772,77.60311395126486,12.908509890340907,77.60072746193181,12908,77600,Mico Layout,BTP130 - GD Mara Junction,Named Junction,residential,6.0,176,osm_overpass_nearest_road,"1st Cross Road, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",1st Cross Road,residential,"LINESTRING (77.6003508 12.9084874, 77.6006706 12.9085104, 77.6016088 12.9085781, 77.6017176 12.9085859, 77.601755 12.9085886, 77.6020485 12.9086097, 77.6023365 12.9086305, 77.6025507 12.9086286, 77.6027485 12.9086414, 77.6033619 12.9086653, 77.6035871 12.9086816, 77.6037078 12.9086904, 77.6037357 12.9086939, 77.6037853 12.9086963, 77.6040681 12.9087099, 77.6043226 12.9087623, 77.6044864 12.9087921, 77.6046694 12.9089081, 77.6051889 12.9089262, 77.6054771 12.9089318, 77.6055277 12.9089328, 77.6058553 12.9088841)",1.0,0.5920454545454545,0.89375,952.9920030039538,235.8475772769848,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,480.94888092860134,117.78615350222381,16.54656427335044,117.0,0.037512023084321895,0.8067226890756303,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.037512023084321895,0.037512023084321895,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_31564829,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,13.034498927309729,77.62372799288644,13.034461964516131,77.62390378870967,13034,77624,K.G. Halli,No Junction,No Junction,residential,6.0,62,osm_overpass_nearest_road,"9th Main Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",9th Main Road,residential,"LINESTRING (77.6245085 13.0342574, 77.6244796 13.0342658, 77.6240787 13.0343829, 77.6240299 13.0343988, 77.6237936 13.0344756, 77.623757 13.0344875, 77.6234648 13.0345826, 77.6233415 13.0346227, 77.6229504 13.0347499)",1.0,1.2541935483870967,1.5935483870967742,3208.7533502932447,548.8272564168597,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,553.4826052351242,76.45700035346145,8.142902426189524,62.0,0.019878166078871433,0.6482593037214885,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.019878166078871433,0.019878166078871433,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_36982656,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.9922913052032,77.61187978863937,12.992276070370371,77.61187048888888,12992,77612,Pulikeshinagar(F.Town),No Junction,No Junction,secondary,9.0,27,osm_overpass_nearest_road,"Cleveland Road, Sarvanton Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Cleveland Road,tertiary,"LINESTRING (77.6114355 12.9915868, 77.6114543 12.9916258, 77.6114739 12.991659, 77.6122814 12.9929174, 77.6123297 12.9929926)",1.0,1.4666666666666666,1.4592592592592593,1205.5602040190352,51.65163962397254,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,98.43262137379537,210.98293651764564,1.256879320014359,27.0,0.008656620711766592,0.30462184873949577,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.008656620711766592,0.008656620711766592,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_370390351,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.933885876590503,77.6301344617798,12.932645864885494,77.63136500038166,12932,77631,Adugodi,No Junction,No Junction,secondary,9.0,262,osm_overpass_nearest_road,"Srinivagilu Main Road, ST Bed Layout Extension, Block 4, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",80 Feet Road,secondary,"LINESTRING (77.6330477 12.9303988, 77.6328892 12.9308166, 77.6325864 12.9314668, 77.6324379 12.9316389, 77.6320015 12.9320467, 77.6318336 12.93222, 77.6315035 12.9325276, 77.6309441 12.9330766, 77.6304016 12.9336336, 77.630379 12.9336568, 77.6303457 12.9336915, 77.630151 12.9339015, 77.6297442 12.9342983, 77.6297354 12.9343073, 77.6296147 12.934432, 77.6295795 12.9344684, 77.6293144 12.9347439, 77.6292645 12.9347948, 77.6287135 12.935357, 77.6280956 12.9359641, 77.62773 12.9363386, 77.6273532 12.9367444, 77.6270122 12.9371207, 77.626942 12.937197)",1.0,0.8133969465648856,1.1553435114503816,2179.098715117404,174.44778770168477,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,432.9676815053954,8.0,62.56871925012091,180.0,0.05771080474511061,0.8652460984393757,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.007694773966014748,0.0,0.01433963263325549,0.01224901181903006,0.05771080474511061,0.05771080474511061,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_372018370,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.97879392453482,77.57298729794812,12.978220955714287,77.57347793142858,12978,77572,Upparpet,BTP057 - Anand Rao Junction,Named Junction,primary,12.0,70,osm_overpass_nearest_road,"Major T Ramachandrappa Road, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",Dhanvanthari Road,primary,"LINESTRING (77.5722651 12.9802035, 77.5722315 12.979849, 77.57227 12.9796835, 77.5724098 12.9794401, 77.5726853 12.9790884, 77.5731263 12.9785629, 77.5735106 12.9780979, 77.5739068 12.9776877, 77.5739789 12.977575, 77.5740317 12.9775124)",1.0,1.209142857142857,1.4914285714285713,341.8150747179348,180.14163528156752,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,116.49205769348598,18.156226652374503,10.87748033567556,53.0,0.016992625841615903,0.593937575030012,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.016992625841615903,0.016992625841615903,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_37723433,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.995006423616992,77.66839359623123,12.995780529885057,77.66805494482759,12995,77668,Mahadevapura,No Junction,No Junction,residential,6.0,87,osm_overpass_nearest_road,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",,residential,"LINESTRING (77.6678088 12.9960283, 77.6679914 12.9958229, 77.668078 12.9957755, 77.6681149 12.995732, 77.6682433 12.995587, 77.6682793 12.9955642, 77.6683471 12.9955543, 77.6686456 12.995471, 77.6686769 12.9954223, 77.6685824 12.994986, 77.6683421 12.9937272)",1.0,0.8954022988505747,0.8965517241379308,167.25374543739412,142.51441513637386,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,620.162066804242,9.092654288341771,30.752456466419588,68.0,0.021801859570375122,0.6776710684273709,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.021801859570375122,0.021801859570375122,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_38034354,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.966253067125002,77.53480757007618,12.96617786647399,77.53487726127167,12966,77534,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,secondary,9.0,173,osm_overpass_nearest_road,"22nd Main Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,tertiary,"LINESTRING (77.5342153 12.966446, 77.5344264 12.9663798, 77.5345215 12.96635, 77.5348105 12.966254, 77.535237 12.9660985, 77.5353176 12.9661048, 77.5353769 12.9660815, 77.5353986 12.9660729)",1.0,0.6864161849710982,0.8242774566473986,500.69807642452014,95.24295079052604,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,581.5434454720173,8.0,52.86663311335257,145.0,0.04648925937800577,0.8370348139255702,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.04648925937800577,0.04648925937800577,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_38674067,2023-11-10 00:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.960898791217645,77.52798971314944,12.960859231733748,77.5281288377709,12960,77528,Byatarayanapura,No Junction,No Junction,secondary,9.0,646,osm_overpass_nearest_road,"4th Main Road, Sri Basaveshwara HBCS, Phase 1, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",4th Main Road,tertiary,"LINESTRING (77.529641 12.9605538, 77.5293814 12.9606363, 77.529284 12.9606507, 77.5289935 12.960694, 77.5286597 12.9607774, 77.5282656 12.9608577, 77.5279485 12.9609029, 77.5271748 12.9610368, 77.5266989 12.9611543, 77.5266576 12.9611677, 77.5263442 12.9612698)",1.0,0.5370278637770897,0.8256965944272444,616.6484805754081,54.56988833999882,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,541.9741246495475,8.0,93.3195918069485,646.0,0.20711766591856365,0.9747899159663865,0,4,11,314,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.01433963263325549,0.01224901181903006,0.20711766591856365,0.20711766591856365,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
